track_id,track_name,artist_id,artist_name,album_id,album_name,release_date,popularity,duration_ms,explicit,external_url,query_genre
7mheRDZGtVLHVLI1Ks46Jg,byeBYE,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,131186,False,https://open.spotify.com/track/7mheRDZGtVLHVLI1Ks46Jg,electronic
3AviWzZuvrGnfyLowzwCAJ,Contacto,7uthE7Fmy5aYOwlu1Yt4Ps,C Marí,3qd6CT0MAlcuLUcoCLdIKO,Sempre Cor,2024-12-13,,176774,False,https://open.spotify.com/track/3AviWzZuvrGnfyLowzwCAJ,electronic
5tv33yzuQvsV7nvxNTpupx,DAMN,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,180087,False,https://open.spotify.com/track/5tv33yzuQvsV7nvxNTpupx,electronic
31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,1r43wW70tnGUauQYvY5w48,BENNETT,79Cyc8GRWnLyjdJSMyJ0dB,Vois sur ton chemin (Techno Mix),2023-08-04,,178156,False,https://open.spotify.com/track/31nfdEooLEq7dn3UMcIeB5,electronic
09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,1J7XItLnNLegigdh4AjGKN,Thank You (Not So Bad),2023-12-01,,140000,False,https://open.spotify.com/track/09CnYHiZ5jGT1wr1TXJ9Zt,electronic
7bIS3xGQSMDdAw5ZBhFX51,de ILEGALES,6kEIWEdO0AXB40OKkgjfMj,Vreno Yg,1Bz1DiADhItwds8yO5L9Rw,de ILEGALES,2026-02-11,,153391,True,https://open.spotify.com/track/7bIS3xGQSMDdAw5ZBhFX51,electronic
3oZq70h7dB5CeBClMJBUL7,mikasa,01WzyfcDKX94myMXnGfU4N,D.Valentino,5jSAThFjToZdNUWXSMgXuO,Rosa&Rojo,2024-10-18,,159971,False,https://open.spotify.com/track/3oZq70h7dB5CeBClMJBUL7,electronic
59UT3zWpFwROD3DmsIIZz7,Pa q me escribes?,6kEIWEdO0AXB40OKkgjfMj,Vreno Yg,4tvRbe0cAMnn0rm4tUoofk,Pa q me escribes?,2025-08-14,,120139,False,https://open.spotify.com/track/59UT3zWpFwROD3DmsIIZz7,electronic
4mBIls9yfhL63arD3TvvTC,PINKY PROMISE,0IEzMvarfVycBJAXjjEZOL,La Pantera,6laF0vOsbRWsxFKDvfoAsM,UNA SEMANA INCREÍBLE,2024-09-27,,122448,True,https://open.spotify.com/track/4mBIls9yfhL63arD3TvvTC,electronic
3SE0idGoZngIf8aBqWG2nX,Facetime!,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,121812,False,https://open.spotify.com/track/3SE0idGoZngIf8aBqWG2nX,electronic
09NDXiGFUCpKYx19IS8FMr,(otra) noche +,01WzyfcDKX94myMXnGfU4N,D.Valentino,10yYYzdkRsTboBKxXLd1Ft,Ciao!,2025-02-14,,141299,False,https://open.spotify.com/track/09NDXiGFUCpKYx19IS8FMr,electronic
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,7CajNmpbOovFoOoasH2HaY,Calvin Harris,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-29,,206413,False,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,electronic
5q5yG0hIK2gjLf7zarKV9M,Tititi,1Hn4pH541qMOF6J8F3jprI,Eflexx,4Ql6hN5to3517W1rWme30u,Tititi,2025-06-11,,178604,False,https://open.spotify.com/track/5q5yG0hIK2gjLf7zarKV9M,electronic
6YUTL4dYpB9xZO5qExPf05,Summer,7CajNmpbOovFoOoasH2HaY,Calvin Harris,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,,222533,False,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,electronic
4255amV4enzl28KAn16rUO,Are You With Me,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,5ofMsLtz8HogkhrlTQ1UaG,Less Is More,2016-10-21,,138013,False,https://open.spotify.com/track/4255amV4enzl28KAn16rUO,electronic
78nx0HDJIFD5xDq2L5420Z,Blessings,7CajNmpbOovFoOoasH2HaY,Calvin Harris,5awEnPUdqgYwqsc33hPk52,Blessings,2025-05-09,,219650,False,https://open.spotify.com/track/78nx0HDJIFD5xDq2L5420Z,electronic
38Z39lUY4mtgDy5DygEPPC,vuelve,01WzyfcDKX94myMXnGfU4N,D.Valentino,10yYYzdkRsTboBKxXLd1Ft,Ciao!,2025-02-14,,159267,False,https://open.spotify.com/track/38Z39lUY4mtgDy5DygEPPC,electronic
0OTO8ZF2YqFQVw9hnZylTd,"What Is Love - 7"" Mix",0Suv0tRrNrUlRzAy8aXjma,Haddaway,5YOPNlihunDoAew2Jlbbd7,The Album,1993-09-13,,270373,False,https://open.spotify.com/track/0OTO8ZF2YqFQVw9hnZylTd,electronic
2dGxjfhFXDIUX9h5ImyKkE,Sexy Bitch (feat. Akon),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,7fHeCs5cgtXYqxBPG1iK1n,One More Love,2010-11-22,,195853,True,https://open.spotify.com/track/2dGxjfhFXDIUX9h5ImyKkE,electronic
5jZprk4ZbVJBlZNCyvRYWa,SKR SKR,4bWHA8fMNjzfGPQqnh5D6y,Recycled J,5SMgH661iAfJixb3gVRtH5,SAN JORGE,2025-04-23,,218001,False,https://open.spotify.com/track/5jZprk4ZbVJBlZNCyvRYWa,electronic
2Ej4aHfSSnFIywDYXXwDmD,Miente,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,7kPzDiN71n8UA994NP9DZb,Miente,2023-07-13,,201290,True,https://open.spotify.com/track/2Ej4aHfSSnFIywDYXXwDmD,electronic
7hl1REazG2eMQwYLEsMhhz,GOZALO,09cKncAQn28NqTUORLMwSR,Ariis,2b5kmUGgnWXyh4Y0ohWW2b,GOZALO,2025-09-26,,113513,False,https://open.spotify.com/track/7hl1REazG2eMQwYLEsMhhz,electronic
3u5N55tHf7hXATSQrjBh2q,Freed From Desire,3OqTvcWgb0xaainosGVvuZ,Gala,3vcwGUl0WiJVssOR1dXEbe,Come Into My Life (The Album),1997-11-17,,213394,False,https://open.spotify.com/track/3u5N55tHf7hXATSQrjBh2q,electronic
2zvvoRLAWTaq0PbbcWUsoc,Apretar +,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,169656,False,https://open.spotify.com/track/2zvvoRLAWTaq0PbbcWUsoc,electronic
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,1vCWHaC5f2uS3yhpwWbIA6,Avicii,7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02,,230613,False,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj,electronic
4TwEdnSiTPDR1vg1QZ5K8W,Beautiful People,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,41GrpCcoPSawyIVDbLRdLW,Beautiful People,2025-03-07,,187086,False,https://open.spotify.com/track/4TwEdnSiTPDR1vg1QZ5K8W,electronic
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,2012-09-14,,212862,False,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,electronic
52EMlNXoKQUX4somTHPXH8,Linda Vida Pls Behave,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,140015,False,https://open.spotify.com/track/52EMlNXoKQUX4somTHPXH8,electronic
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,4CAe3r1nsTTAjGcWqGZbAr,Black Friday (pretty like the sun),2024-07-19,,145599,False,https://open.spotify.com/track/4MSj19TwYBLgDFj3ddEeco,electronic
5eP6Zql9gy4VZjgT5JeUJJ,fvck,01WzyfcDKX94myMXnGfU4N,D.Valentino,5jSAThFjToZdNUWXSMgXuO,Rosa&Rojo,2024-10-18,,157168,False,https://open.spotify.com/track/5eP6Zql9gy4VZjgT5JeUJJ,electronic
64yCeFRhL4hTNik8J3Un6D,No es lo mío,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,2ctMI4wrhpabaeibZaL3Mj,No es lo mío,2022-09-02,,154285,False,https://open.spotify.com/track/64yCeFRhL4hTNik8J3Un6D,electronic
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,,201000,False,https://open.spotify.com/track/5YPMEOJ58kfl56VHxTgwx3,electronic
1V6EjrslcQOQrKgjrUvgi1,Tititi,1Hn4pH541qMOF6J8F3jprI,Eflexx,7iEoZS54b61f9ZnS7GDkdD,101,2025-06-12,,178604,False,https://open.spotify.com/track/1V6EjrslcQOQrKgjrUvgi1,electronic
7apywiCuMzvSZIa0SKeH99,Turn The Lights Off - Radio Edit,1udruffum7CorOphFUMB9A,Kato,4Xo7jcwuvnxDQoYq9N1yA6,Turn The Lights Off,2010-01-04,,178946,False,https://open.spotify.com/track/7apywiCuMzvSZIa0SKeH99,electronic
08VceLSSJJ83Yz3NTCyxZC,Exotica,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,3Xa6Auj3cpJ6vAnch7vsCD,Exotica,2025-02-21,,121417,False,https://open.spotify.com/track/08VceLSSJJ83Yz3NTCyxZC,electronic
6UOfEcKtsDo2NJ18OcRSsD,13 Preguntas,4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,6zSKkBQfQs3B9YncN3SGyI,Torii Yama,2024-06-14,,133333,False,https://open.spotify.com/track/6UOfEcKtsDo2NJ18OcRSsD,electronic
7CI5IAi2z70tyJIVXxsHfw,Berghain - Remix,2xycbnmcCACddcAnOanEnw,Conrad Taylor,5tY5Hafl8siFkPnxyllYVR,Berghain (Remix),2026-03-06,,154954,True,https://open.spotify.com/track/7CI5IAi2z70tyJIVXxsHfw,electronic
51FjjlurR6pe62q9xbzhv4,YOTMB,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,169906,False,https://open.spotify.com/track/51FjjlurR6pe62q9xbzhv4,electronic
7pob1YmWirvTMEBnBY4B0i,tanta lok cansa,6kEIWEdO0AXB40OKkgjfMj,Vreno Yg,2NqXaKLV7nHR90aNJfe8S6,tanta lok cansa,2025-10-01,,123500,True,https://open.spotify.com/track/7pob1YmWirvTMEBnBY4B0i,electronic
1bD7GGvgZdqTBcAPJ9NYoG,Algo nos olíamos,6WCTfR8dIuTqWrFrzt2yl0,mvrk,60rPrMCY7y6tTD9thTAj8v,La fe que me tengas,2024-02-01,,164293,False,https://open.spotify.com/track/1bD7GGvgZdqTBcAPJ9NYoG,electronic
0isjtJAFQqeerWeecGmc1u,Black Hole,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,4iMUteYcKgq6eXu4NwVDps,Black Hole,2021-06-17,,185454,False,https://open.spotify.com/track/0isjtJAFQqeerWeecGmc1u,electronic
4lhqb6JvbHId48OUJGwymk,Hey Brother,1vCWHaC5f2uS3yhpwWbIA6,Avicii,2H6i2CrWgXE1HookLu8Au0,True,2013-09-16,,255093,False,https://open.spotify.com/track/4lhqb6JvbHId48OUJGwymk,electronic
5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,2tbvDi9eXf9XXp06LupkED,Alice Deejay,7wyEph8JrTyNFNPmRCu3pU,Who Needs Guitars Anyway?,2000-10-01,,214883,False,https://open.spotify.com/track/5XVjNRubJUW0iPhhSWpLCj,electronic
6kTwzV93qpcovlRPmBOXmn,World Hold On (Children Of The Sky) - FISHER Rework,5YFS41yoX0YuFY39fq21oN,Bob Sinclar,6VoEqXw1611XhQ60m0Uv3E,World Hold On (Children Of The Sky) [FISHER Rework],2022-07-08,,178304,False,https://open.spotify.com/track/6kTwzV93qpcovlRPmBOXmn,electronic
6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,5ksRONqssB7BR161NTtJAm,Ace of Base,5UwIyIyFzkM7wKeGtRJPgB,The Sign,1993-12-24,,211213,False,https://open.spotify.com/track/6kWJvPfC4DgUpRsXKNa9z9,electronic
1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,33W1pnW9zScZtYTnAoWnOT,Mr. Probz,29RpLEpfNr1mnrnmtbO620,Waves (Robin Schulz Radio Edit),2014-02-07,,208133,False,https://open.spotify.com/track/1HFfMOxCAT4GAwaPfCdmUs,electronic
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,327tc3Eruk1HP1w62iqROy,Baby Don't Hurt Me,2023-04-06,,140017,False,https://open.spotify.com/track/3BKD1PwArikchz2Zrlp1qi,electronic
3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,4ME85YvMUi1hdqhbind7gy,Guru Josh Project,1uyF93NDsuRn4LqZIl3lyY,Infinity 2008,2008-05-07,,192294,False,https://open.spotify.com/track/3aQz0z86zrKjd1mcZlonxE,electronic
6gbqece05CIOp8OAkbDu4D,no quiere bailar,01WzyfcDKX94myMXnGfU4N,D.Valentino,5K0mqLiijzlVRS1xIHPsny,no quiere bailar,2025-08-01,,169533,False,https://open.spotify.com/track/6gbqece05CIOp8OAkbDu4D,electronic
2UP28r5tYcvHi7ZJIK3DjG,Tu beso en la mejilla,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,6elTNZ69IjJUsEwcGBDIhI,Tu beso en la mejilla,2023-04-13,,183004,False,https://open.spotify.com/track/2UP28r5tYcvHi7ZJIK3DjG,electronic
1GfJCWGLfdev016PSsrUO8,Make Me Feel,28ntgpEkMU9Zm7F3gLDMhZ,oskar med k,1c6Y4gCvI7Ey2M07Ahvwva,Make Me Feel,2025-06-20,,186240,False,https://open.spotify.com/track/1GfJCWGLfdev016PSsrUO8,electronic
5R9FQXymzyhxjAYAkdbq5Q,ACELERADA,1Fl1fc7bZfRVUCffh9Uudx,sma$her,4QfLTUyV4lZPxoEt0BykuQ,ACELERADA,2025-06-27,,61269,False,https://open.spotify.com/track/5R9FQXymzyhxjAYAkdbq5Q,electronic
1Mys1gf9SkMBAVGGxpkJ7d,Reality,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,5ofMsLtz8HogkhrlTQ1UaG,Less Is More,2016-10-21,,159480,False,https://open.spotify.com/track/1Mys1gf9SkMBAVGGxpkJ7d,electronic
4wtR6HB3XekEengMX17cpc,Children,2YVF0Ou5zIc4mpgtLIlGN0,Robert Miles,5vwm8dEf7xGTqUAas8zGdC,Children (Dance Vault Mixes),1996-07-11,,243266,False,https://open.spotify.com/track/4wtR6HB3XekEengMX17cpc,electronic
7xdZhMKxriOMLtADcZt5Cq,FALLING IN LOVE,0gO4impF9bswjUblyD7bRF,Yassir,5JElDvCU8O7lOfRy1rp4BP,FALLING IN LOVE,2024-12-19,,159477,False,https://open.spotify.com/track/7xdZhMKxriOMLtADcZt5Cq,electronic
0GWGZA5mxo9nHuSyrj70uo,When Love Takes Over (feat. Kelly Rowland),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,7fHeCs5cgtXYqxBPG1iK1n,One More Love,2010-11-22,,191000,False,https://open.spotify.com/track/0GWGZA5mxo9nHuSyrj70uo,electronic
7yvNDvY4P28mc6Id1pBAdJ,1STEP,1y6tVxTqgNfqxTayfohSKJ,Lucho RK,5C8flSM6XfY1OztAOzJyUh,1STEP,2023-09-08,,129229,False,https://open.spotify.com/track/7yvNDvY4P28mc6Id1pBAdJ,electronic
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,1vCWHaC5f2uS3yhpwWbIA6,Avicii,1OEGfToF7QbjUgyxMAnGXg,Levels,2011-10-28,,199906,False,https://open.spotify.com/track/5UqCQaDshqbIk3pkhy4Pjg,electronic
0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,6nS5roXSAGhTGr34W6n7Et,Disclosure,3QIGpfgWXKujfMaecgKV9u,You & Me (Rivo Remix),2023-12-22,,208524,False,https://open.spotify.com/track/0xoYZ45fgTfyQYREZPN7Sa,electronic
2xuorrVBLi7659Qa93jwh9,CONFÍO DE +,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,163086,False,https://open.spotify.com/track/2xuorrVBLi7659Qa93jwh9,electronic
07ABETRdek3ACMpRPvQuaT,Always on My Mind,2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,,234906,False,https://open.spotify.com/track/07ABETRdek3ACMpRPvQuaT,electronic
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),7CajNmpbOovFoOoasH2HaY,Calvin Harris,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,,212960,False,https://open.spotify.com/track/07nH4ifBxUB4lZcsf44Brn,electronic
4e30yU2fvkbOO3DJeP5Els,mikasa,01WzyfcDKX94myMXnGfU4N,D.Valentino,70aCyRjSykVtFpmKJdE0YB,Rosa&Rojo,2024-10-18,,159971,False,https://open.spotify.com/track/4e30yU2fvkbOO3DJeP5Els,electronic
5eCHx60UtffR3kWotaXs6j,Siempre sale el Sol,6kEIWEdO0AXB40OKkgjfMj,Vreno Yg,4qV5L11scrdd1GorttD70Q,Siempre sale el Sol,2025-11-26,,149363,False,https://open.spotify.com/track/5eCHx60UtffR3kWotaXs6j,electronic
3HGwI9qwq5XqBDeZBV3zti,World Hold On (Children of the Sky) - Radio Edit,5YFS41yoX0YuFY39fq21oN,Bob Sinclar,4nJFwHTd4JySzd5vRehPQG,World Hold On (Children of the Sky) [Radio Edit],2006-06-06,,199194,False,https://open.spotify.com/track/3HGwI9qwq5XqBDeZBV3zti,electronic
3zSGT8SnRTt5sfTwOcrTQb,xinita,01WzyfcDKX94myMXnGfU4N,D.Valentino,10yYYzdkRsTboBKxXLd1Ft,Ciao!,2025-02-14,,138700,False,https://open.spotify.com/track/3zSGT8SnRTt5sfTwOcrTQb,electronic
0UxAVbd9Fjp7O2SvzV2fJJ,Harry y su varita,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,3Ol9D2WhjKrkTLJXT3anKh,Harry y su varita,2022-06-17,,169841,False,https://open.spotify.com/track/0UxAVbd9Fjp7O2SvzV2fJJ,electronic
5nPxmGUwLt2zEYCHUU2CZe,entre la luna y yo,01WzyfcDKX94myMXnGfU4N,D.Valentino,5jSAThFjToZdNUWXSMgXuO,Rosa&Rojo,2024-10-18,,201245,False,https://open.spotify.com/track/5nPxmGUwLt2zEYCHUU2CZe,electronic
1Sd7Op751d21FLkXYTobVB,tú sabes,6WCTfR8dIuTqWrFrzt2yl0,mvrk,3kledHeySuGr5oXC39ncnl,PÓRTATE BIEN!,2025-05-30,,157718,False,https://open.spotify.com/track/1Sd7Op751d21FLkXYTobVB,electronic
1OuwyKrftolO6r1opbzDAA,drnkgrl,01WzyfcDKX94myMXnGfU4N,D.Valentino,10yYYzdkRsTboBKxXLd1Ft,Ciao!,2025-02-14,,110174,False,https://open.spotify.com/track/1OuwyKrftolO6r1opbzDAA,electronic
2A1aS3mwuGuX2yk1bgxOvA,Kisses (feat. bbyclose),6kbR2eL4hecj3rFwGOsYsI,BL3SS,3XzlRX9BQTzU97GFnorCE7,Kisses (feat. bbyclose),2024-03-22,,138246,False,https://open.spotify.com/track/2A1aS3mwuGuX2yk1bgxOvA,electronic
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,6Ps0kbvAjuz75uK0uuZzWa,Prayer in C,2014-05-16,,189413,False,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,electronic
2USlegnFJLrVLpoVfPimKB,Thunder,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,35Q09Y0b7ZxOoCdF7sBiGf,Thunder,2021-05-07,,160000,False,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB,electronic
0SML6wWerD0yI2Xd4OUC1R,"Better Off (Alone, Pt. III)",7vk5e3vY1uw9plTHJAMwjN,Alan Walker,2pElzwHGoJr3zPA05onhr0,Walkerworld,2023-11-10,,151702,False,https://open.spotify.com/track/0SML6wWerD0yI2Xd4OUC1R,electronic
0DiWol3AO6WpXZgp0goxAV,One More Time,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-12,,320357,False,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV,electronic
1I8tHoNBFTuoJAlh4hfVVE,Firestone,23fqKkggKUBHNkbKtXEls4,Kygo,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,,271634,False,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,electronic
3w9ZdIVOMG2GsoX2eDXNRY,Vertical Split,3GMBcFbI21Tbi1POVBmCwb,8belial,4yflMJvpQBLnge6AN2CWEn,Vertical Split,2024-11-08,,189011,False,https://open.spotify.com/track/3w9ZdIVOMG2GsoX2eDXNRY,electronic
6d4l6gEGNVRJTgrYzGAlpR,Bitxes Callin,4fJie9zmEW6VmFoQKrx4Lh,John Pollõn,7Gw05HQl9VOJxXlLLuePgn,Bitxes Callin,2021-08-12,,155200,False,https://open.spotify.com/track/6d4l6gEGNVRJTgrYzGAlpR,electronic
763beEZikxBlbwHvdlCWnh,platanomelon,01WzyfcDKX94myMXnGfU4N,D.Valentino,5jSAThFjToZdNUWXSMgXuO,Rosa&Rojo,2024-10-18,,180000,False,https://open.spotify.com/track/763beEZikxBlbwHvdlCWnh,electronic
4yOU9FaCmFFo2qfy1FHIe3,Désenchantée,47BNWfpngeFHYvBlPPyraM,Kate Ryan,5pUMfEOBMzcpVweXk3kYL9,Different,2002-01-01,,218533,False,https://open.spotify.com/track/4yOU9FaCmFFo2qfy1FHIe3,electronic
0wHayguZd1CeQDLYohXNMS,Turn The Lights Off,1udruffum7CorOphFUMB9A,Kato,5ENOV7Wnbalw6341qhXp2f,Discolized,2010-03-01,,177386,False,https://open.spotify.com/track/0wHayguZd1CeQDLYohXNMS,electronic
612bl0KHzyyxEhPzuMqM6e,Golden Brown - Slowed Down Version,0RUEHcBiENFEqxgicqS2ig,The Stranglers,6B9W97yJuTQvYL1ImrJJ6u,Golden Brown,1981-12-28,,248494,False,https://open.spotify.com/track/612bl0KHzyyxEhPzuMqM6e,classical
3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,0Ryad9M1b1MxSjgXdHCh1c,Una Mattina,2004-01-01,,357706,False,https://open.spotify.com/track/3weNRklVDqb4Rr5MhKBR3D,classical
2agBDIr9MYDUducQPC1sFU,River Flows In You,0fauHpmSHwodVYIjTqOGHz,Yiruma,1N6p8qmf8PJgYQdktQQYYh,First Love (The Original & the Very First Recording),2001-11-27,,188786,False,https://open.spotify.com/track/2agBDIr9MYDUducQPC1sFU,classical
17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,3cvjMNWg7t46NyDZzujfNg,"Bach: Cello Suites Nos. 1, 5 & 6",1983,,152280,False,https://open.spotify.com/track/17i5jLpzndlQhbS4SrTd0B,classical
2vCGb0Sr5ismOhXPliKLRW,Van Gogh,2rT3EQUN0gsGe8Xb8XKIjo,Virginio Aiello,0Z1ujDPHePtP11bh7AF0XZ,Van Gogh,2021-02-19,,183083,False,https://open.spotify.com/track/2vCGb0Sr5ismOhXPliKLRW,classical
0Dkibk70FDp6t7eOZNemNQ,Una Mattina,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,0Ryad9M1b1MxSjgXdHCh1c,Una Mattina,2004-01-01,,203800,False,https://open.spotify.com/track/0Dkibk70FDp6t7eOZNemNQ,classical
7uuo02BIR76qZ6ZXQhz7Ys,Played-A-Live (The Bongo Song),2UOx6w3eHpPKc3RBnNV3Rl,Safri Duo,52ttYpaN6OzZLAcqpjVhyh,Episode ll,2001-01-01,,405693,False,https://open.spotify.com/track/7uuo02BIR76qZ6ZXQhz7Ys,classical
7zrpoAJte9o12TzawqgdD0,Con Te Partirò,3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,3uARqNN4bYqts3Ltg5Jku3,Bocelli (Remastered),1995-01-01,,250983,False,https://open.spotify.com/track/7zrpoAJte9o12TzawqgdD0,classical
135ArLV1euyyeegU9D8HVR,Army Dreamers - 2018 Remaster,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,0KBFDO8qcY0zhybIESEQUt,Never for Ever (2018 Remaster),1980-09-07,,179160,False,https://open.spotify.com/track/135ArLV1euyyeegU9D8HVR,classical
1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,657D9POYWMrDMK9MWNxPHL,Handel Sarabande,2002,,207266,False,https://open.spotify.com/track/1upQiytDIEZfl9ItruoXuC,classical
2d3nhobsfg3DrP2TiOgzHK,Solas,2yvguoW65iZdUhca8yIfIo,Jamie Duffy,7kZvHM83uaWWdoGUR8EFXP,Jamie Duffy,2025-10-10,,192593,False,https://open.spotify.com/track/2d3nhobsfg3DrP2TiOgzHK,classical
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,7dVA06E7AP7P7VzPyNxQVO,Tchaikovsky: Swan Lake,1976-01-01,,166866,False,https://open.spotify.com/track/2xizRhme7pYeITbH1NLLGt,classical
56oReVXIfUO9xkX7pHmEU0,On the Nature of Daylight,2VZNmg4vCnew4Pavo8zDdW,Max Richter,1rTHmwhZwhhvivx3pdXXdo,The Blue Notebooks (15 Years),2018-05-11,,371746,False,https://open.spotify.com/track/56oReVXIfUO9xkX7pHmEU0,classical
7exOrewyAiFxxHkGMXIvUn,Idea 25,5nWYvcpaqKtp08cYxjOfFr,Gibran Alcocer,482Nupkgoaqeth859vmrhE,Idea 25,2024-12-02,,186064,False,https://open.spotify.com/track/7exOrewyAiFxxHkGMXIvUn,classical
48i1p3R9l9f7zjcHPJysZZ,Wind Song,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,3DT821mYJb7Ore88vA8IOO,Underwater,2022-01-21,,198649,False,https://open.spotify.com/track/48i1p3R9l9f7zjcHPJysZZ,classical
7MJ8g0egEkhvGu44IamrDE,Idea 15,5nWYvcpaqKtp08cYxjOfFr,Gibran Alcocer,3wUrxJDVqMv50SEfvTsHHA,Idea 15,2023-08-18,,114000,False,https://open.spotify.com/track/7MJ8g0egEkhvGu44IamrDE,classical
0dgq4i8DsVBg5DBedETYhI,Soulmate,4KiO59dzeB8dACXmrrwkKe,Andrea Vanzo,0z3qksFloIPFZCS4Jly16W,Intimacy Vol. 1,2022-10-28,,161461,False,https://open.spotify.com/track/0dgq4i8DsVBg5DBedETYhI,classical
